timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1585572035791,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,108,0,61
1585572045898,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,94,0,65
1585572055992,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,89,0,59
1585572066080,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,92,0,63
1585572076171,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,91,0,58
1585572086262,1991563,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,291,0,3,3,null,92,0,62
1585570088756,1997599,UCJ01_Загрузка_пакетов_на_редактирование,200,"Number of samples in transaction : 211, number of failing samples : 0",UCJ01_Integration 1-1,,true,,22263,5613,3,3,null,0,0,0
1585572086355,18157,UCJ01_0_генерация_пакета,200,"Number of samples in transaction : 3, number of failing samples : 0",UCJ01_Integration 1-1,,true,,728,0,3,3,null,0,0,0
1585572086356,0,extractLocation,200,OK,UCJ01_Integration 1-1,text,true,,0,0,3,3,null,0,0,0
1585572086356,5,clearDirectory,200,OK,UCJ01_Integration 1-1,text,true,,0,0,3,3,null,0,0,0
1585572086361,18151,generatePackage,0,OK,UCJ01_Integration 1-1,text,true,,728,0,3,3,null,0,0,0
1585572104512,96,UCJ01_1_SOAP_получение_RSA_ключа,200,"Number of samples in transaction : 1, number of failing samples : 0",UCJ01_Integration 1-1,,true,,1658,487,3,3,null,0,1,0
1585572104513,96,soapGetRsaKeyRequest,200,,UCJ01_Integration 1-1,text,true,,1658,487,3,3,http://172.17.7.10:8081/soapGateway,96,0,34
1585572104609,84,UCJ01_2_SOAP_открытие_сессии_банком,200,"Number of samples in transaction : 1, number of failing samples : 0",UCJ01_Integration 1-1,,true,,872,486,3,3,null,0,1,0
1585572104610,84,soapStartSessionRequest,200,,UCJ01_Integration 1-1,text,true,,872,486,3,3,http://172.17.7.10:8081/soapGateway,84,0,0
1585572104694,4425,UCJ01_3_копирование_пакета_на_сервер,200,"Number of samples in transaction : 2, number of failing samples : 0",UCJ01_Integration 1-1,,true,,0,0,3,3,null,0,3,0
1585572104695,0,writeRsaKeyToFile,200,OK,UCJ01_Integration 1-1,text,true,,0,0,3,3,null,0,0,0
1585572104696,4425,copyPackageOnServer,200,OK,UCJ01_Integration 1-1,text,true,,0,0,3,3,null,0,0,0
1585572109122,700,UCJ01_4_SOAP_подтверждение_отправки_пакета,200,"Number of samples in transaction : 7, number of failing samples : 0",UCJ01_Integration 1-1,,true,,4880,5117,3,3,null,0,3,0
1585572109122,115,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-1,text,true,,819,851,3,3,http://172.17.7.10:8081/soapGateway,115,0,30
1585572109237,85,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-1,text,true,,819,851,3,3,http://172.17.7.10:8081/soapGateway,85,0,0
1585572109323,81,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-1,text,true,,819,851,3,3,http://172.17.7.10:8081/soapGateway,81,0,0
1585572109405,83,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-1,text,true,,819,851,3,3,http://172.17.7.10:8081/soapGateway,83,0,0
1585572109488,79,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-1,text,true,,819,851,3,3,http://172.17.7.10:8081/soapGateway,79,0,0
1585572109568,256,soapSendRequestConfirmationRequest,200,,UCJ01_Integration 1-1,text,true,,779,862,3,3,http://172.17.7.10:8081/soapGateway,256,0,0
1585572109824,1,clearVarsData,200,OK,UCJ01_Integration 1-1,text,true,,6,0,3,3,null,0,0,0
1585571387200,933102,UCJ01_7_Обработка_сессии_редактирования_контракта,200,"Number of samples in transaction : 93, number of failing samples : 0",UCJ01_Integration 1-2,,true,,8033,0,3,3,null,0,638,0
1585571387200,0,clearDeltaOK,200,OK,UCJ01_Integration 1-2,text,true,,7,0,3,3,null,0,0,0
1585571397200,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,90,0,58
1585571407290,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,94,0,65
1585571417385,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,113,0,78
1585571427497,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,105,0,71
1585571437602,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,117,0,78
1585571447719,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,113,0,81
1585571457833,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,96,0,63
1585571467929,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,89,0,58
1585571478018,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,96,0,66
1585571488114,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,88,0,59
1585571498202,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,88,0,59
1585571508290,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,87,0,59
1585571518377,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,88,0,58
1585571528465,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,101,0,71
1585571538566,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,1695,0,680
1585571550261,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,86,0,57
1585571560347,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,86,0,57
1585571570434,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,86,0,57
1585571580520,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,87,0,58
1585571590607,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,88,0,59
1585571600695,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,89,0,60
1585571610784,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,90,0,60
1585571620875,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,95,0,63
1585571630972,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,87,0,59
1585571641059,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,89,0,60
1585571651148,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,100,0,70
1585571661249,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,160,0,127
1585571671410,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,94,0,65
1585571681503,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,93,0,65
1585571691596,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,93,0,62
1585571701688,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,100,0,62
1585571711789,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,93,0,64
1585571721881,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,96,0,67
1585571731977,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,86,0,58
1585571742063,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,97,0,64
1585571752160,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,95,0,66
1585571762255,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,99,0,67
1585571772355,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,92,0,59
1585571782446,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,90,0,61
1585571792535,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,98,0,64
1585571802633,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,169,0,139
1585571812803,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,306,0,258
1585571823108,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,90,0,59
1585571833198,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,398,0,367
1585571843596,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,94,0,63
1585571853690,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,168,0,139
1585571863859,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,92,0,61
1585571873951,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,417,0,325
1585571884368,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,87,0,58
1585571894456,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,145,0,115
1585571904602,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,90,0,61
1585571914693,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,187,0,158
1585571924880,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,90,0,60
1585571934970,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,197,0,159
1585571945167,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,93,0,61
1585571955260,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,193,0,97
1585571965454,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,91,0,63
1585571975546,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,200,0,114
1585571985747,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,87,0,58
1585571995833,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,216,0,104
1585572006049,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,93,0,62
1585572016142,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,203,0,129
1585572026347,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,376,0,345
1585572036722,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,92,0,61
1585572046814,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,94,0,63
1585572056909,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,147,0,117
1585572067056,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,91,0,59
1585572077148,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,158,0,127
1585572087308,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,385,0,353
1585572097693,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,89,0,58
1585572107783,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,264,0,234
1585572118047,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,95,0,62
1585572128143,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,90,0,61
1585572138232,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,131,0,102
1585572148363,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,375,0,344
1585572158739,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,91,0,61
1585572168832,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,89,0,58
1585572178921,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,92,0,61
1585572189014,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,86,0,57
1585572199101,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,100,0,65
1585572209201,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,378,0,347
1585572219580,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,92,0,63
1585572229673,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,88,0,57
1585572239762,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,91,0,62
1585572249854,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,89,0,58
1585572259944,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,108,0,79
1585572270052,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,378,0,346
1585572280430,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,89,0,58
1585572290519,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,87,0,58
1585572300606,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,86,0,57
1585572310693,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,91,0,58
1585572320784,933102,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,291,0,3,3,null,156,0,126
1585571381355,939585,UCJ01_Загрузка_пакетов_на_редактирование,200,"Number of samples in transaction : 114, number of failing samples : 0",UCJ01_Integration 1-2,,true,,17880,9890,3,3,null,0,0,0
1585572320941,6499,UCJ01_0_генерация_пакета,200,"Number of samples in transaction : 3, number of failing samples : 0",UCJ01_Integration 1-2,,true,,1357,0,3,3,null,0,0,0
1585572320941,0,extractLocation,200,OK,UCJ01_Integration 1-2,text,true,,0,0,3,3,null,0,0,0
1585572320941,5,clearDirectory,200,OK,UCJ01_Integration 1-2,text,true,,0,0,3,3,null,0,0,0
1585572320946,6494,generatePackage,0,OK,UCJ01_Integration 1-2,text,true,,1357,0,3,3,null,0,0,0
1585572327441,87,UCJ01_1_SOAP_получение_RSA_ключа,200,"Number of samples in transaction : 1, number of failing samples : 0",UCJ01_Integration 1-2,,true,,1658,488,3,3,null,0,1,0
1585572327441,87,soapGetRsaKeyRequest,200,,UCJ01_Integration 1-2,text,true,,1658,488,3,3,http://172.17.7.10:8081/soapGateway,87,0,32
1585572327529,72,UCJ01_2_SOAP_открытие_сессии_банком,200,"Number of samples in transaction : 1, number of failing samples : 0",UCJ01_Integration 1-2,,true,,872,487,3,3,null,0,1,0
1585572327529,72,soapStartSessionRequest,200,,UCJ01_Integration 1-2,text,true,,872,487,3,3,http://172.17.7.10:8081/soapGateway,72,0,0
1585572327602,3322,UCJ01_3_копирование_пакета_на_сервер,200,"Number of samples in transaction : 2, number of failing samples : 0",UCJ01_Integration 1-2,,true,,0,0,3,3,null,0,0,0
1585572327602,1,writeRsaKeyToFile,200,OK,UCJ01_Integration 1-2,text,true,,0,0,3,3,null,0,0,0
1585572327603,3321,copyPackageOnServer,200,OK,UCJ01_Integration 1-2,text,true,,0,0,3,3,null,0,0,0
1585572330924,905,UCJ01_4_SOAP_подтверждение_отправки_пакета,200,"Number of samples in transaction : 12, number of failing samples : 0",UCJ01_Integration 1-2,,true,,8974,9373,3,3,null,0,6,0
1585572330925,104,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-2,text,true,,819,851,3,3,http://172.17.7.10:8081/soapGateway,104,0,38
1585572331030,61,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-2,text,true,,819,851,3,3,http://172.17.7.10:8081/soapGateway,61,0,0
1585572331092,59,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-2,text,true,,819,851,3,3,http://172.17.7.10:8081/soapGateway,59,0,0
1585572331151,60,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-2,text,true,,819,851,3,3,http://172.17.7.10:8081/soapGateway,60,0,0
1585572331211,60,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-2,text,true,,819,851,3,3,http://172.17.7.10:8081/soapGateway,60,0,0
1585572331271,59,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-2,text,true,,819,851,3,3,http://172.17.7.10:8081/soapGateway,59,0,0
1585572331331,63,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-2,text,true,,819,851,3,3,http://172.17.7.10:8081/soapGateway,63,0,0
1585572331394,63,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-2,text,true,,819,851,3,3,http://172.17.7.10:8081/soapGateway,63,0,0
1585572331458,59,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-2,text,true,,819,851,3,3,http://172.17.7.10:8081/soapGateway,59,0,0
1585572331517,65,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-2,text,true,,819,851,3,3,http://172.17.7.10:8081/soapGateway,65,0,0
1585572331583,252,soapSendRequestConfirmationRequest,200,,UCJ01_Integration 1-2,text,true,,779,863,3,3,http://172.17.7.10:8081/soapGateway,252,0,0
1585572331835,0,clearVarsData,200,OK,UCJ01_Integration 1-2,text,true,,5,0,3,3,null,0,0,0
1585571203949,1309996,UCJ01_5_Обработка_сессии,200,"Number of samples in transaction : 128, number of failing samples : 0",UCJ01_Integration 1-3,,true,,11010,0,3,3,null,0,-3476,0
1585571203949,0,clearDeltaOK,200,OK,UCJ01_Integration 1-3,text,true,,8,0,3,3,null,0,0,0
1585571213950,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,397,0,364
1585571224347,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,205,0,175
1585571234551,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,89,0,59
1585571244639,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,87,0,58
1585571254726,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,97,0,61
1585571264823,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,126,0,94
1585571274949,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,2708,0,2674
1585571287657,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,92,0,63
1585571297749,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,92,0,63
1585571307841,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,374,0,341
1585571318215,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,94,0,62
1585571328309,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,90,0,59
1585571338400,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,12464,0,12412
1585571360863,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,293,0,248
1585571371156,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,402,0,365
1585571381558,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,96,0,65
1585571391654,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,136,0,101
1585571401790,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,90,0,60
1585571411881,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,95,0,64
1585571421976,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,104,0,71
1585571432080,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,406,0,370
1585571442486,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,113,0,81
1585571452599,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,90,0,57
1585571462689,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,95,0,60
1585571472785,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,88,0,59
1585571482873,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,140,0,104
1585571493014,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,99,0,58
1585571503114,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,94,0,64
1585571513208,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,88,0,60
1585571523298,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,100,0,70
1585571533397,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,89,0,60
1585571543486,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,4114,0,3831
1585571557600,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,92,0,61
1585571567692,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,242,0,172
1585571577934,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,90,0,59
1585571588024,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,217,0,128
1585571598241,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,101,0,61
1585571608342,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,481,0,447
1585571618823,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,90,0,60
1585571628914,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,98,0,66
1585571639011,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,91,0,61
1585571649102,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-3,text,true,,85,0,3,3,null,148,0,115
